PassengerId;Pclass;Name;Sex;Age;SibSp;Parch;Ticket;Fare;Cabin;Embarked;Survived
1175;2;Passenger 1175;female;72.2;1;3;Ticket 1175;31.375.792.526.277.000;B12;C;1
1176;2;Passenger 1176;female;57.8;4;4;Ticket 1176;77.874.998.102.865.900;G7;S;0
1177;3;Passenger 1177;female;28.5;3;4;Ticket 1177;9.722.680.437.667.400;E34;S;0
1178;3;Passenger 1178;male;47.4;3;3;Ticket 1178;54.364.470.907.417.100;F33;C;1
1179;2;Passenger 1179;female;25.6;4;1;Ticket 1179;18.484.561.540.665.900;B12;C;0
1180;2;Passenger 1180;male;79.9;1;4;Ticket 1180;25.316.874.184.870.400;E34;S;0
1181;3;Passenger 1181;female;60.2;4;0;Ticket 1181;2.648.160.339.638.760;E34;C;1
1182;2;Passenger 1182;male;49.5;0;4;Ticket 1182;17.749.659.801.884.900;C85;C;1
1183;1;Passenger 1183;male;34.4;3;0;Ticket 1183;9.369.393.893.953.460;C85;S;0
1184;2;Passenger 1184;male;49.8;2;3;Ticket 1184;3.252.997.322.981.420;G7;S;0
1185;2;Passenger 1185;female;28.0;0;4;Ticket 1185;2.348.148.228.155.480;B12;Q;1
1186;1;Passenger 1186;female;3.3;0;3;Ticket 1186;25.018.223.523.228.400;G7;C;0
1187;1;Passenger 1187;male;32.2;4;3;Ticket 1187;21.670.743.507.656.300;B12;S;0
1188;3;Passenger 1188;male;74.5;1;1;Ticket 1188;47.822.975.669.085.000;D56;C;0
1189;3;Passenger 1189;female;50.5;3;4;Ticket 1189;1.112.938.869.351.730;;C;0
1190;1;Passenger 1190;female;7.6;2;0;Ticket 1190;2.607.488.086.227.170;;S;1
1191;1;Passenger 1191;male;70.9;0;0;Ticket 1191;36.932.859.734.084.100;B12;Q;1
1192;3;Passenger 1192;female;22.2;2;4;Ticket 1192;28.063.798.450.160.800;C85;S;1
1193;2;Passenger 1193;female;20.3;1;1;Ticket 1193;4.648.653.384.298.160;F33;S;1
1194;1;Passenger 1194;female;24.5;1;1;Ticket 1194;19.209.433.604.243.500;G7;C;0
1195;3;Passenger 1195;female;46.6;2;1;Ticket 1195;23.451.952.385.772.300;D56;Q;0
1196;2;Passenger 1196;male;44.0;3;0;Ticket 1196;48.818.546.031.290.500;;S;1
1197;1;Passenger 1197;female;39.8;1;3;Ticket 1197;3.064.545.599.707.040;B12;C;0
1198;2;Passenger 1198;female;57.7;2;1;Ticket 1198;14.766.492.438.181.200;C85;S;0
1199;3;Passenger 1199;male;26.0;0;0;Ticket 1199;8.435.297.456.020.650;C85;C;1
1200;1;Passenger 1200;male;62.8;2;0;Ticket 1200;2.745.429.899.877.310;C85;S;0
1201;2;Passenger 1201;female;14.9;2;3;Ticket 1201;26.849.358.037.305.500;G7;Q;0
1202;1;Passenger 1202;female;62.8;4;4;Ticket 1202;4.255.646.240.590.350;F33;S;1
1203;2;Passenger 1203;female;53.4;1;4;Ticket 1203;350.616.649.479.764;E34;C;1
1204;3;Passenger 1204;female;55.0;3;1;Ticket 1204;3.137.672.343.721.720;G7;S;0
1205;3;Passenger 1205;male;39.0;3;1;Ticket 1205;9.856.355.495.951.610;F33;Q;1
1206;1;Passenger 1206;male;53.7;4;3;Ticket 1206;2.373.702.567.662.510;C85;Q;0
1207;2;Passenger 1207;male;7.3;3;1;Ticket 1207;36.155.984.365.688.700;B12;Q;0
1208;1;Passenger 1208;female;68.3;2;3;Ticket 1208;2.670.706.915.679.310;D56;Q;1
1209;1;Passenger 1209;female;5.4;4;0;Ticket 1209;20.076.709.271.086.700;F33;C;1
1210;2;Passenger 1210;female;12.8;0;1;Ticket 1210;1.645.575.367.500.670;B12;S;0
1211;2;Passenger 1211;female;46.6;1;0;Ticket 1211;3.071.449.639.888.060;G7;Q;0
1212;2;Passenger 1212;male;59.4;1;2;Ticket 1212;46.985.880.566.356.900;G7;S;0
1213;3;Passenger 1213;male;7.0;1;3;Ticket 1213;3.375.136.960.363.540;C85;C;0
1214;1;Passenger 1214;female;73.7;2;2;Ticket 1214;41.999.222.299.976.100;D56;S;0
1215;1;Passenger 1215;male;77.9;0;1;Ticket 1215;2.330.390.618.736.560;;S;0
1216;3;Passenger 1216;female;48.9;4;0;Ticket 1216;4.459.579.450.977.600;;Q;0
1217;2;Passenger 1217;female;39.0;4;1;Ticket 1217;5.175.890.077.153.800;G7;Q;0
1218;3;Passenger 1218;male;59.6;1;2;Ticket 1218;49.449.347.750.808.300;B12;C;0
1219;3;Passenger 1219;female;26.9;0;1;Ticket 1219;47.478.934.985.448.300;D56;S;1
1220;3;Passenger 1220;female;40.0;0;4;Ticket 1220;4.374.586.796.128.850;B12;C;0
1221;1;Passenger 1221;male;73.4;0;2;Ticket 1221;4.670.395.936.225.290;D56;C;0
1222;3;Passenger 1222;female;76.5;3;1;Ticket 1222;1.847.506.321.784.330;D56;C;1
1223;1;Passenger 1223;female;74.2;3;0;Ticket 1223;42.313.103.770.255.100;G7;Q;1
1224;1;Passenger 1224;male;21.7;1;1;Ticket 1224;21.209.975.216.806.900;B12;Q;0
1225;1;Passenger 1225;female;19.4;0;0;Ticket 1225;22.322.328.078.774.500;G7;S;0
1226;2;Passenger 1226;male;24.5;0;4;Ticket 1226;3.189.503.300.338.830;D56;S;1
1227;1;Passenger 1227;female;35.9;4;1;Ticket 1227;38.836.632.254.161.100;F33;S;0
1228;1;Passenger 1228;male;25.8;4;4;Ticket 1228;21.725.629.719.383.000;C85;Q;1
1229;2;Passenger 1229;male;30.6;1;2;Ticket 1229;2.986.122.177.859.310;D56;Q;0
1230;1;Passenger 1230;male;50.0;0;0;Ticket 1230;9.743.283.207.819.860;F33;C;0
1231;3;Passenger 1231;female;61.2;1;2;Ticket 1231;17.624.501.134.228.500;D56;Q;0
1232;3;Passenger 1232;male;59.1;4;0;Ticket 1232;17.724.448.974.683.200;F33;C;1
1233;1;Passenger 1233;male;65.3;4;4;Ticket 1233;23.718.486.840.947.100;B12;C;1
1234;2;Passenger 1234;male;3.5;3;3;Ticket 1234;1.703.975.238.787.050;;Q;0
1235;3;Passenger 1235;male;4.8;1;1;Ticket 1235;5.814.375.363.308.050;E34;C;0
1236;2;Passenger 1236;male;63.4;1;4;Ticket 1236;7.708.622.557.009.840;D56;C;0
1237;2;Passenger 1237;female;43.1;0;0;Ticket 1237;21.551.802.852.743.300;E34;S;0
1238;3;Passenger 1238;female;46.7;0;0;Ticket 1238;23.777.329.723.773.300;D56;C;1
1239;2;Passenger 1239;female;5.2;3;0;Ticket 1239;4.774.516.089.522.290;B12;Q;0
1240;3;Passenger 1240;female;21.2;2;0;Ticket 1240;62.259.235.705.817.600;B12;Q;1
1241;2;Passenger 1241;female;51.4;2;1;Ticket 1241;4.734.009.240.365.250;F33;C;0
1242;3;Passenger 1242;female;68.9;2;2;Ticket 1242;3.680.139.497.923.860;D56;S;1
1243;1;Passenger 1243;female;73.4;1;3;Ticket 1243;32.056.190.745.241.000;B12;Q;1
1244;3;Passenger 1244;male;40.5;1;1;Ticket 1244;3.244.124.888.851.630;B12;Q;0
1245;3;Passenger 1245;female;44.1;4;0;Ticket 1245;41.423.018.595.615.900;D56;S;0
1246;3;Passenger 1246;male;66.8;1;1;Ticket 1246;5.792.533.286.801.150;F33;C;0
1247;3;Passenger 1247;male;43.5;1;4;Ticket 1247;25.485.339.016.494.300;F33;Q;0
1248;2;Passenger 1248;female;41.8;1;0;Ticket 1248;35.006.011.343.907.500;F33;C;0
1249;1;Passenger 1249;male;72.5;3;3;Ticket 1249;29.547.612.031.141.400;F33;C;0
1250;3;Passenger 1250;male;63.4;1;0;Ticket 1250;41.722.564.015.653.000;;C;1
1251;2;Passenger 1251;male;72.8;0;3;Ticket 1251;4.077.449.596.061.890;D56;C;0
1252;1;Passenger 1252;male;18.2;0;3;Ticket 1252;34.689.701.455.208.700;G7;Q;1
1253;1;Passenger 1253;female;42.4;4;2;Ticket 1253;2.693.437.265.404.350;;S;1
1254;1;Passenger 1254;female;67.6;3;2;Ticket 1254;192.684.627.670.072;B12;Q;1
1255;1;Passenger 1255;female;9.8;0;1;Ticket 1255;17.343.611.620.584.500;;S;0
1256;3;Passenger 1256;female;63.8;3;1;Ticket 1256;3.123.121.532.232.250;G7;C;0
1257;3;Passenger 1257;female;15.5;3;3;Ticket 1257;44.604.271.044.891.100;G7;S;0
1258;2;Passenger 1258;female;64.8;4;0;Ticket 1258;25.060.708.342.005.200;G7;C;0
1259;2;Passenger 1259;female;49.3;3;4;Ticket 1259;4.132.379.662.180.750;F33;Q;0
1260;2;Passenger 1260;female;16.3;1;4;Ticket 1260;20.406.740.901.276.300;B12;Q;1
1261;1;Passenger 1261;female;38.4;3;0;Ticket 1261;5.568.525.908.262.230;;S;0
1262;1;Passenger 1262;female;54.9;4;0;Ticket 1262;3.544.533.954.702.600;;C;0
1263;3;Passenger 1263;male;51.1;4;2;Ticket 1263;304.105.138.052.204;D56;C;1
1264;1;Passenger 1264;female;34.8;4;4;Ticket 1264;19.317.432.026.904.600;;S;0
1265;1;Passenger 1265;male;72.0;0;3;Ticket 1265;17.193.268.666.374.100;B12;C;0
1266;1;Passenger 1266;male;42.0;1;1;Ticket 1266;3.603.788.266.931.710;F33;C;1
1267;2;Passenger 1267;male;41.0;0;2;Ticket 1267;3.726.966.432.845.080;D56;C;0
1268;2;Passenger 1268;male;5.9;2;4;Ticket 1268;30.172.714.572.701.200;;Q;0
1269;3;Passenger 1269;female;73.8;1;0;Ticket 1269;11.445.601.513.006.200;D56;Q;0
1270;1;Passenger 1270;male;15.0;3;4;Ticket 1270;14.075.961.582.865.500;E34;Q;1
1271;1;Passenger 1271;female;42.7;4;3;Ticket 1271;2.760.679.321.506.900;D56;C;0
1272;3;Passenger 1272;female;64.5;2;2;Ticket 1272;7.653.503.583.394.030;G7;Q;0
1273;1;Passenger 1273;male;18.0;1;0;Ticket 1273;7.130.090.360.300.010;F33;C;0
1274;1;Passenger 1274;female;42.7;0;3;Ticket 1274;4.721.755.001.579.390;G7;C;0
1275;2;Passenger 1275;male;20.0;4;1;Ticket 1275;40.308.043.911.240.100;E34;S;0
1276;3;Passenger 1276;male;61.0;0;2;Ticket 1276;944.241.765.351.293;G7;C;0
1277;3;Passenger 1277;female;45.6;1;3;Ticket 1277;20.625.106.491.321.800;E34;Q;0
1278;3;Passenger 1278;female;68.6;1;3;Ticket 1278;18.103.288.963.249.400;D56;Q;0
1279;3;Passenger 1279;male;71.7;2;0;Ticket 1279;3.965.470.166.623.760;B12;C;0
1280;2;Passenger 1280;female;52.2;3;1;Ticket 1280;2.575.553.936.566.700;F33;Q;0
1281;2;Passenger 1281;female;58.3;0;3;Ticket 1281;6.828.561.981.176.610;B12;C;1
1282;1;Passenger 1282;female;44.4;2;2;Ticket 1282;3.708.010.712.623.400;F33;S;0
1283;1;Passenger 1283;male;31.4;4;3;Ticket 1283;20.145.954.922.133.400;F33;C;0
1284;1;Passenger 1284;male;52.2;3;4;Ticket 1284;1.351.475.025.779.120;G7;C;1
1285;1;Passenger 1285;female;72.8;2;2;Ticket 1285;19.087.181.790.025.600;G7;S;1
1286;2;Passenger 1286;female;33.9;0;2;Ticket 1286;2.513.894.989.854.130;B12;Q;0
1287;3;Passenger 1287;female;25.8;1;3;Ticket 1287;17.484.218.062.641.900;C85;S;0
1288;2;Passenger 1288;female;31.7;4;0;Ticket 1288;12.474.335.743.292.000;E34;S;0
1289;1;Passenger 1289;female;35.4;0;2;Ticket 1289;20.225.850.425.797.000;G7;C;0
1290;2;Passenger 1290;male;6.8;3;4;Ticket 1290;1.449.059.082.119.960;G7;C;1
1291;3;Passenger 1291;female;40.4;3;0;Ticket 1291;38.738.643.381.767.500;G7;S;0
1292;3;Passenger 1292;male;40.1;1;0;Ticket 1292;8.961.772.231.595.490;D56;Q;1
1293;2;Passenger 1293;female;47.5;1;0;Ticket 1293;2.673.278.374.716.540;B12;S;0
1294;2;Passenger 1294;male;29.7;4;2;Ticket 1294;3.285.808.529.880.140;B12;Q;0
1295;2;Passenger 1295;female;49.4;4;0;Ticket 1295;38.809.838.376.771.700;G7;S;1
1296;1;Passenger 1296;male;70.4;1;3;Ticket 1296;40.784.542.013.845.700;D56;S;0
1297;2;Passenger 1297;female;76.5;1;0;Ticket 1297;249.287.045.416.997;G7;Q;0
1298;2;Passenger 1298;male;47.1;3;4;Ticket 1298;10.665.725.142.154.200;E34;S;1
1299;2;Passenger 1299;male;4.4;1;1;Ticket 1299;3.699.277.002.386.640;D56;C;1
1300;3;Passenger 1300;male;77.6;2;4;Ticket 1300;3.513.579.731.913.960;G7;S;1
1301;3;Passenger 1301;male;56.8;0;2;Ticket 1301;12.690.401.338.107.000;F33;C;0
1302;1;Passenger 1302;male;27.5;1;0;Ticket 1302;45.218.683.915.208.200;C85;Q;0
1303;1;Passenger 1303;male;12.6;4;0;Ticket 1303;5.666.387.175.100.030;F33;Q;1
1304;3;Passenger 1304;female;12.3;2;3;Ticket 1304;4.914.306.785.977.060;C85;C;0
1305;3;Passenger 1305;male;14.3;4;0;Ticket 1305;430.822.666.433.845;D56;S;1
1306;3;Passenger 1306;female;4.6;2;4;Ticket 1306;34.550.982.951.214.200;F33;C;0
1307;2;Passenger 1307;female;72.3;1;2;Ticket 1307;4.696.811.946.985.170;E34;C;0
1308;2;Passenger 1308;female;43.7;0;1;Ticket 1308;3.625.440.283.202.350;F33;Q;1
1309;3;Passenger 1309;female;56.3;4;0;Ticket 1309;9.927.621.352.987.270;B12;C;0
1310;2;Passenger 1310;female;66.4;2;1;Ticket 1310;2.238.672.883.658.410;C85;S;0
1311;2;Passenger 1311;male;63.5;3;0;Ticket 1311;403.939.970.441.595;C85;C;0
1312;1;Passenger 1312;male;70.7;1;2;Ticket 1312;19.788.042.403.261.700;G7;Q;0
1313;3;Passenger 1313;male;77.4;0;4;Ticket 1313;37.209.349.476.991.800;E34;S;0
1314;3;Passenger 1314;female;35.7;1;2;Ticket 1314;19.628.945.871.075.400;C85;Q;0
1315;2;Passenger 1315;male;76.1;3;1;Ticket 1315;16.849.561.685.672.600;C85;C;0
1316;3;Passenger 1316;male;58.1;0;0;Ticket 1316;2.997.010.826.426.040;G7;C;1
1317;1;Passenger 1317;male;6.6;3;1;Ticket 1317;43.674.124.185.445.300;E34;Q;0
1318;1;Passenger 1318;male;54.9;1;4;Ticket 1318;28.553.680.310.325.600;F33;Q;1
1319;1;Passenger 1319;male;55.3;2;2;Ticket 1319;19.580.786.517.636.900;D56;S;0
1320;3;Passenger 1320;female;72.6;1;1;Ticket 1320;8.332.916.719.855.500;F33;Q;0
1321;3;Passenger 1321;male;30.5;1;1;Ticket 1321;3.492.003.541.122.750;B12;Q;0
1322;3;Passenger 1322;female;47.2;1;4;Ticket 1322;57.333.657.413.411.700;B12;C;1
1323;3;Passenger 1323;female;2.0;4;0;Ticket 1323;334.079.840.497.221;C85;C;1
1324;3;Passenger 1324;female;27.2;3;1;Ticket 1324;14.665.953.104.496.400;B12;Q;1
1325;1;Passenger 1325;female;5.9;3;4;Ticket 1325;10.346.382.279.992.600;D56;Q;0
1326;2;Passenger 1326;female;42.2;3;0;Ticket 1326;46.849.451.612.336.700;C85;C;0
1327;1;Passenger 1327;male;65.6;4;0;Ticket 1327;14.169.665.489.248.100;G7;S;1
1328;3;Passenger 1328;male;17.3;2;2;Ticket 1328;22.169.974.958.533.600;B12;S;1
1329;1;Passenger 1329;male;42.7;1;4;Ticket 1329;15.705.361.268.587.900;G7;S;1
1330;3;Passenger 1330;female;17.1;2;0;Ticket 1330;24.437.855.881.164.200;;S;0
1331;3;Passenger 1331;male;10.5;4;2;Ticket 1331;253.018.452.008.237;;C;1
1332;1;Passenger 1332;male;41.4;3;3;Ticket 1332;16.422.292.334.039.900;;Q;0
1333;3;Passenger 1333;female;7.3;1;4;Ticket 1333;7.042.007.987.488.670;G7;S;0
1334;2;Passenger 1334;female;47.4;0;3;Ticket 1334;19.131.183.117.856.500;;C;0
1335;3;Passenger 1335;female;3.5;0;0;Ticket 1335;3.377.701.552.666.200;F33;Q;0
1336;2;Passenger 1336;female;9.4;2;4;Ticket 1336;39.228.592.527.900.700;;S;1
1337;2;Passenger 1337;male;44.4;3;2;Ticket 1337;26.772.154.818.213.000;C85;Q;1
1338;3;Passenger 1338;female;47.7;0;0;Ticket 1338;296.968.025.247.679;E34;S;1
1339;1;Passenger 1339;female;3.3;2;4;Ticket 1339;10.430.510.370.670.300;F33;Q;0
1340;2;Passenger 1340;male;46.3;4;4;Ticket 1340;14.722.851.494.768.600;E34;S;0
1341;1;Passenger 1341;male;67.2;2;3;Ticket 1341;8.513.832.697.591.740;C85;S;1
1342;2;Passenger 1342;female;58.1;2;0;Ticket 1342;1.284.011.982.522.820;C85;Q;0
1343;3;Passenger 1343;male;11.4;2;2;Ticket 1343;11.631.895.621.163.800;D56;Q;1
1344;3;Passenger 1344;female;47.8;1;2;Ticket 1344;2.621.271.492.636.620;F33;Q;1
1345;2;Passenger 1345;female;54.1;2;0;Ticket 1345;28.353.093.411.641.100;E34;C;1
1346;3;Passenger 1346;male;3.9;2;0;Ticket 1346;47.274.897.330.664.400;;C;0
1347;2;Passenger 1347;male;68.6;1;1;Ticket 1347;10.180.747.031.525.300;C85;Q;1
1348;3;Passenger 1348;female;72.6;1;3;Ticket 1348;32.262.947.652.994.000;;C;0
1349;1;Passenger 1349;female;68.2;4;0;Ticket 1349;4.095.433.381.488.230;E34;S;0
1350;3;Passenger 1350;female;66.1;3;0;Ticket 1350;282.319.524.572.611;G7;Q;1
1351;1;Passenger 1351;male;59.9;0;1;Ticket 1351;13.122.680.798.803.200;F33;C;0
1352;3;Passenger 1352;female;51.0;0;1;Ticket 1352;1.349.623.638.599.000;B12;Q;1
1353;1;Passenger 1353;female;54.6;2;4;Ticket 1353;24.430.261.270.144.900;G7;S;0
1354;3;Passenger 1354;female;64.7;4;2;Ticket 1354;15.619.489.214.149.800;G7;S;0
1355;1;Passenger 1355;female;53.3;2;3;Ticket 1355;37.357.882.110.667.300;B12;C;1
1356;2;Passenger 1356;female;26.9;0;4;Ticket 1356;28.521.289.817.519.600;C85;S;0
1357;2;Passenger 1357;male;30.7;1;0;Ticket 1357;11.355.116.483.989.100;D56;Q;0
1358;1;Passenger 1358;female;71.9;3;1;Ticket 1358;35.458.508.677.323.200;;C;0
1359;3;Passenger 1359;female;2.4;4;2;Ticket 1359;3.924.125.235.973.230;C85;Q;0
1360;1;Passenger 1360;female;56.2;1;4;Ticket 1360;23.038.261.298.065.400;D56;Q;1
1361;3;Passenger 1361;female;76.4;3;2;Ticket 1361;3.505.467.975.469.310;;Q;0
1362;2;Passenger 1362;male;56.8;4;1;Ticket 1362;19.703.632.348.417.100;E34;S;1
1363;3;Passenger 1363;male;79.5;4;4;Ticket 1363;8.415.705.628.694.310;G7;Q;1
1364;2;Passenger 1364;male;55.3;0;4;Ticket 1364;20.208.399.929.383.800;G7;S;0
1365;3;Passenger 1365;female;3.7;1;2;Ticket 1365;2.920.840.710.005.550;B12;Q;1
1366;3;Passenger 1366;female;66.3;4;1;Ticket 1366;4.742.863.745.171.800;D56;S;0
1367;3;Passenger 1367;male;23.5;4;0;Ticket 1367;3.903.172.128.389.520;;S;0
1368;1;Passenger 1368;male;36.2;3;4;Ticket 1368;2.561.600.764.532.550;C85;S;0
1369;1;Passenger 1369;male;25.7;0;0;Ticket 1369;16.781.529.021.430.800;;Q;0
1370;2;Passenger 1370;female;22.2;2;1;Ticket 1370;25.661.428.866.696.300;C85;Q;1
1371;2;Passenger 1371;female;35.1;0;4;Ticket 1371;1.686.784.645.138.310;G7;S;0
1372;1;Passenger 1372;male;30.9;2;4;Ticket 1372;15.994.755.057.728.200;B12;Q;0
1373;2;Passenger 1373;male;51.0;1;0;Ticket 1373;4.108.347.330.258.670;B12;S;1
1374;1;Passenger 1374;male;65.2;1;3;Ticket 1374;27.920.115.825.804.500;;Q;1
1375;3;Passenger 1375;female;24.5;4;0;Ticket 1375;2.280.383.339.439.780;;S;0
1376;2;Passenger 1376;female;17.9;1;0;Ticket 1376;1.463.349.104.990.930;C85;S;1
1377;2;Passenger 1377;female;53.7;4;3;Ticket 1377;15.253.104.878.172.100;C85;C;0
1378;1;Passenger 1378;male;54.0;0;1;Ticket 1378;19.463.520.962.733.900;D56;Q;1
1379;2;Passenger 1379;male;72.2;1;1;Ticket 1379;4.186.075.014.324.570;G7;Q;0
1380;2;Passenger 1380;female;2.3;0;4;Ticket 1380;4.837.705.373.700.920;D56;C;1
1381;3;Passenger 1381;male;68.4;0;2;Ticket 1381;2.221.344.137.684.350;D56;S;0
1382;2;Passenger 1382;female;42.2;1;2;Ticket 1382;1.997.096.551.801.420;;S;0
1383;3;Passenger 1383;male;50.1;0;4;Ticket 1383;4.240.426.340.308.320;F33;C;0
1384;1;Passenger 1384;male;8.2;1;2;Ticket 1384;2.163.181.337.149.700;F33;C;0
1385;2;Passenger 1385;male;35.2;1;0;Ticket 1385;27.824.899.528.634.700;F33;S;1
1386;3;Passenger 1386;male;19.0;1;0;Ticket 1386;11.931.612.397.637.800;F33;Q;0
1387;1;Passenger 1387;female;21.1;2;3;Ticket 1387;37.303.375.521.064.200;D56;C;1
1388;2;Passenger 1388;male;40.8;0;3;Ticket 1388;268.334.217.544.037;;C;1
1389;1;Passenger 1389;female;65.2;3;4;Ticket 1389;4.054.721.023.689.690;F33;C;1
1390;2;Passenger 1390;female;59.8;1;4;Ticket 1390;3.914.627.013.641.910;B12;C;0
1391;1;Passenger 1391;female;47.7;0;4;Ticket 1391;11.142.736.029.366.400;E34;C;1
1392;1;Passenger 1392;male;43.6;4;0;Ticket 1392;3.592.395.975.260.920;B12;C;1
1393;3;Passenger 1393;female;34.8;1;2;Ticket 1393;4.010.269.319.359.280;;S;1
1394;1;Passenger 1394;female;77.8;1;4;Ticket 1394;17.632.308.418.728.500;;S;0
1395;2;Passenger 1395;female;45.3;3;4;Ticket 1395;9.044.151.088.662.580;E34;C;0
1396;2;Passenger 1396;male;21.1;2;0;Ticket 1396;6.302.917.011.896.140;C85;S;0
1397;3;Passenger 1397;male;19.2;2;0;Ticket 1397;22.819.730.828.110.800;C85;Q;0
1398;2;Passenger 1398;female;49.3;1;0;Ticket 1398;17.945.420.211.172.600;C85;Q;0
1399;2;Passenger 1399;male;42.3;0;2;Ticket 1399;2.796.803.677.435.770;D56;C;0
1400;2;Passenger 1400;female;1.6;4;4;Ticket 1400;9.808.034.083.144.890;C85;Q;0
1401;1;Passenger 1401;female;66.6;4;1;Ticket 1401;4.305.344.460.949.050;G7;Q;0
1402;1;Passenger 1402;male;56.6;0;1;Ticket 1402;13.258.883.173.591.400;D56;S;0
1403;2;Passenger 1403;female;53.3;1;4;Ticket 1403;11.708.265.451.838.600;D56;S;1
1404;3;Passenger 1404;male;6.4;4;4;Ticket 1404;24.295.345.795.975.600;C85;S;0
1405;1;Passenger 1405;male;29.6;2;4;Ticket 1405;25.193.125.675.341.500;C85;S;1
1406;3;Passenger 1406;female;74.9;0;4;Ticket 1406;11.146.718.824.862.000;E34;Q;0
1407;2;Passenger 1407;male;69.1;3;2;Ticket 1407;1.395.710.597.293.280;F33;C;0
1408;2;Passenger 1408;male;23.6;1;1;Ticket 1408;8.900.409.338.184.620;E34;S;0
1409;1;Passenger 1409;female;13.4;0;3;Ticket 1409;36.063.778.826.996.700;D56;Q;1
1410;2;Passenger 1410;female;36.5;4;1;Ticket 1410;38.619.407.047.077.000;E34;S;0
1411;1;Passenger 1411;male;29.1;1;1;Ticket 1411;2.338.526.062.423.440;D56;Q;1
1412;2;Passenger 1412;male;54.9;2;0;Ticket 1412;35.847.307.622.908.300;;S;0
1413;2;Passenger 1413;female;77.3;1;4;Ticket 1413;3.692.880.190.090.350;D56;C;0
1414;1;Passenger 1414;male;29.7;1;4;Ticket 1414;7.344.638.620.051.520;D56;S;1
1415;1;Passenger 1415;male;5.9;2;4;Ticket 1415;4.832.581.222.930.950;E34;C;0
1416;1;Passenger 1416;male;71.9;2;0;Ticket 1416;41.141.081.381.273.300;F33;S;1
1417;2;Passenger 1417;male;4.0;1;2;Ticket 1417;10.621.931.329.193.200;;S;0
1418;2;Passenger 1418;male;76.3;2;2;Ticket 1418;9.715.169.269.430.470;B12;S;0
1419;3;Passenger 1419;male;53.5;0;3;Ticket 1419;6.720.226.706.189.340;B12;Q;1
1420;1;Passenger 1420;male;75.4;2;2;Ticket 1420;734.973.884.582.496;F33;Q;1
1421;2;Passenger 1421;female;16.8;2;2;Ticket 1421;3.753.400.905.192.040;B12;C;0
1422;2;Passenger 1422;female;4.2;1;4;Ticket 1422;23.747.885.719.105.300;;C;1
1423;1;Passenger 1423;female;39.6;0;1;Ticket 1423;39.255.241.550.623.400;C85;Q;0
1424;3;Passenger 1424;female;36.6;3;2;Ticket 1424;3.743.961.727.033.510;;C;1
1425;1;Passenger 1425;female;27.2;3;2;Ticket 1425;3.042.832.931.850.840;E34;C;1
1426;3;Passenger 1426;male;76.7;4;0;Ticket 1426;3.447.514.702.564.460;G7;Q;0
1427;2;Passenger 1427;male;66.0;2;3;Ticket 1427;14.086.083.567.675.100;D56;Q;0
1428;3;Passenger 1428;male;53.3;2;0;Ticket 1428;15.932.993.516.848.500;D56;Q;0
1429;2;Passenger 1429;male;13.9;0;4;Ticket 1429;32.072.197.873.340.800;E34;Q;0
1430;1;Passenger 1430;female;59.0;3;1;Ticket 1430;9.625.751.975.690.870;E34;S;0
1431;1;Passenger 1431;male;58.4;4;3;Ticket 1431;21.323.587.122.883.700;G7;Q;0
1432;1;Passenger 1432;male;34.6;0;0;Ticket 1432;4.266.845.513.228.390;G7;C;1
1433;3;Passenger 1433;female;74.1;2;2;Ticket 1433;34.359.230.653.757.500;D56;S;0
1434;2;Passenger 1434;male;14.2;3;2;Ticket 1434;13.635.801.789.457.000;G7;S;0
1435;1;Passenger 1435;male;22.1;4;3;Ticket 1435;34.554.160.585.876.000;G7;C;0
1436;1;Passenger 1436;female;6.0;1;2;Ticket 1436;39.726.605.122.393.500;G7;S;1
1437;2;Passenger 1437;male;63.8;3;0;Ticket 1437;1.568.631.701.395.000;F33;C;0
1438;1;Passenger 1438;male;50.1;4;0;Ticket 1438;2.283.850.186.209.770;C85;S;0
1439;2;Passenger 1439;male;25.9;0;2;Ticket 1439;4.667.256.667.204.280;G7;S;0
1440;2;Passenger 1440;male;13.9;1;2;Ticket 1440;17.586.401.995.633.700;C85;C;0
1441;2;Passenger 1441;male;4.2;4;4;Ticket 1441;57.708.472.825.929.600;C85;C;0
1442;2;Passenger 1442;female;14.2;4;1;Ticket 1442;24.846.915.133.960.700;E34;C;0
1443;2;Passenger 1443;female;36.8;2;3;Ticket 1443;38.539.155.885.374.600;G7;C;0
1444;3;Passenger 1444;female;20.5;3;0;Ticket 1444;11.471.542.073.569.100;D56;Q;0
1445;1;Passenger 1445;female;21.5;2;3;Ticket 1445;13.839.757.481.601.400;F33;Q;0
1446;3;Passenger 1446;female;70.2;1;4;Ticket 1446;12.514.391.846.529.800;D56;C;0
1447;1;Passenger 1447;female;41.7;4;0;Ticket 1447;4.958.781.611.516.800;G7;Q;0
1448;3;Passenger 1448;male;58.6;2;4;Ticket 1448;10.271.484.819.661.800;D56;C;1
1449;2;Passenger 1449;female;3.8;3;4;Ticket 1449;2.898.825.073.982.310;G7;C;1
1450;1;Passenger 1450;female;29.8;1;2;Ticket 1450;4.630.059.976.201.970;F33;S;0
1451;1;Passenger 1451;male;38.9;0;3;Ticket 1451;7.771.380.159.450.070;;C;0
1452;3;Passenger 1452;male;15.7;2;3;Ticket 1452;48.557.282.794.451.100;F33;C;0
1453;3;Passenger 1453;female;10.5;1;2;Ticket 1453;47.400.123.102.583.400;;C;0
